country,indicator,category,date,value,unit,region,source
CAF,Electricity access,Economic,2003-12-31,6.6,%,Sub-Saharan Africa,World Bank
CAF,Electricity access,Economic,2002-12-31,6.1,%,Sub-Saharan Africa,World Bank
CAF,Electricity access,Economic,2001-12-31,5.7,%,Sub-Saharan Africa,World Bank
CAF,Electricity access,Economic,2000-12-31,6.0,%,Sub-Saharan Africa,World Bank
CAN,Electricity access,Economic,2024-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2023-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2022-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2021-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2020-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2019-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2018-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2017-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2016-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2015-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2014-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2013-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2012-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2011-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2010-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2009-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2008-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2007-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2006-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2005-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2004-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2003-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2002-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2001-12-31,100.0,%,North America,World Bank
CAN,Electricity access,Economic,2000-12-31,100.0,%,North America,World Bank
CHE,Electricity access,Economic,2024-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2023-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2022-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2021-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2020-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2019-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2018-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2017-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2016-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2015-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2014-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2013-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2012-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2011-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2010-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2009-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2008-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2007-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2006-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2005-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2004-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2003-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2002-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2001-12-31,100.0,%,Europe & Central Asia,World Bank
CHE,Electricity access,Economic,2000-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2024-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2023-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2022-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2021-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2020-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2019-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2018-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2017-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2016-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2015-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2014-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2013-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2012-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2011-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2010-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2009-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2008-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2007-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2006-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2005-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2004-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2003-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2002-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2001-12-31,100.0,%,Europe & Central Asia,World Bank
CHI,Electricity access,Economic,2000-12-31,100.0,%,Europe & Central Asia,World Bank
CHL,Electricity access,Economic,2024-12-31,99.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2023-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2022-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2021-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2020-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2019-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2018-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2017-12-31,99.7,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2016-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2015-12-31,99.7,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2014-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2013-12-31,99.6,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2012-12-31,100.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2011-12-31,99.6,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2010-12-31,99.5,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2009-12-31,99.6,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2008-12-31,98.2,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2007-12-31,98.0,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2006-12-31,99.4,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2005-12-31,97.7,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2004-12-31,97.5,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2003-12-31,98.8,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2002-12-31,97.3,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2001-12-31,97.1,%,Latin America & Caribbean,World Bank
CHL,Electricity access,Economic,2000-12-31,97.9,%,Latin America & Caribbean,World Bank
CHN,Electricity access,Economic,2024-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2023-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2022-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2021-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2020-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2019-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2018-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2017-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2016-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2015-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2014-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2013-12-31,100.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2012-12-31,99.9,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2011-12-31,99.9,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2010-12-31,99.7,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2009-12-31,99.1,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2008-12-31,98.8,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2007-12-31,98.5,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2006-12-31,98.2,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2005-12-31,97.9,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2004-12-31,97.7,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2003-12-31,97.4,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2002-12-31,97.2,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2001-12-31,97.0,%,East Asia & Pacific,World Bank
CHN,Electricity access,Economic,2000-12-31,96.7,%,East Asia & Pacific,World Bank
CIV,Electricity access,Economic,2024-12-31,72.9,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2023-12-31,72.4,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2022-12-31,70.4,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2021-12-31,71.1,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2020-12-31,69.9,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2019-12-31,68.6,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2018-12-31,67.1,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2017-12-31,65.6,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2016-12-31,64.3,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2015-12-31,62.6,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2014-12-31,61.9,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2013-12-31,61.5,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2012-12-31,55.8,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2011-12-31,55.8,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2010-12-31,58.4,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2009-12-31,57.3,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2008-12-31,60.3,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2007-12-31,55.3,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2006-12-31,60.2,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2005-12-31,58.9,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2004-12-31,52.4,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2003-12-31,51.5,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2002-12-31,51.4,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2001-12-31,49.7,%,Sub-Saharan Africa,World Bank
CIV,Electricity access,Economic,2000-12-31,48.7,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2024-12-31,72.0,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2023-12-31,72.0,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2022-12-31,71.0,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2021-12-31,65.4,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2020-12-31,64.3,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2019-12-31,63.2,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2018-12-31,62.2,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2017-12-31,60.9,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2016-12-31,59.8,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2015-12-31,58.6,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2014-12-31,56.8,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2013-12-31,56.3,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2012-12-31,55.2,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2011-12-31,53.7,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2010-12-31,52.8,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2009-12-31,51.7,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2008-12-31,50.6,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2007-12-31,48.2,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2006-12-31,49.0,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2005-12-31,47.2,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2004-12-31,47.1,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2003-12-31,45.1,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2002-12-31,44.0,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2001-12-31,46.2,%,Sub-Saharan Africa,World Bank
CMR,Electricity access,Economic,2000-12-31,41.0,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2024-12-31,22.5,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2023-12-31,22.1,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2022-12-31,21.5,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2021-12-31,20.8,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2020-12-31,20.1,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2019-12-31,19.1,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2018-12-31,18.7,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2017-12-31,18.0,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2016-12-31,17.3,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2015-12-31,16.6,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2014-12-31,13.5,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2013-12-31,15.2,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2012-12-31,15.4,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2011-12-31,13.7,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2010-12-31,13.0,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2009-12-31,12.3,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2008-12-31,11.6,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2007-12-31,15.2,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2006-12-31,10.2,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2005-12-31,6.0,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2004-12-31,9.0,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2003-12-31,8.3,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2002-12-31,7.7,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2001-12-31,7.1,%,Sub-Saharan Africa,World Bank
COD,Electricity access,Economic,2000-12-31,6.7,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2024-12-31,53.0,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2023-12-31,51.3,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2022-12-31,50.6,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2021-12-31,49.7,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2020-12-31,48.7,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2019-12-31,47.7,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2018-12-31,47.0,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2017-12-31,46.2,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2016-12-31,45.3,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2015-12-31,44.3,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2014-12-31,43.4,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2013-12-31,42.5,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2012-12-31,41.6,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2011-12-31,40.8,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2010-12-31,40.0,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2009-12-31,37.1,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2008-12-31,36.8,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2007-12-31,35.8,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2006-12-31,34.9,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2005-12-31,33.8,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2004-12-31,33.0,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2003-12-31,32.1,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2002-12-31,31.2,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2001-12-31,30.3,%,Sub-Saharan Africa,World Bank
COG,Electricity access,Economic,2000-12-31,29.4,%,Sub-Saharan Africa,World Bank
COL,Electricity access,Economic,2024-12-31,98.9,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2023-12-31,98.7,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2022-12-31,100.0,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2021-12-31,100.0,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2020-12-31,99.7,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2019-12-31,99.4,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2018-12-31,98.5,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2017-12-31,98.5,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2016-12-31,98.4,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2015-12-31,98.2,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2014-12-31,97.8,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2013-12-31,97.8,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2012-12-31,97.0,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2011-12-31,96.7,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2010-12-31,96.8,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2009-12-31,96.1,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2008-12-31,96.8,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2007-12-31,96.0,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2006-12-31,95.7,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2005-12-31,96.8,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2004-12-31,95.3,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2003-12-31,95.1,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2002-12-31,94.9,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2001-12-31,98.5,%,Latin America & Caribbean,World Bank
COL,Electricity access,Economic,2000-12-31,95.2,%,Latin America & Caribbean,World Bank
COM,Electricity access,Economic,2024-12-31,91.7,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2023-12-31,89.8,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2022-12-31,89.9,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2021-12-31,87.9,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2020-12-31,85.6,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2019-12-31,83.3,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2018-12-31,81.0,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2017-12-31,78.7,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2016-12-31,76.4,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2015-12-31,74.1,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2014-12-31,71.8,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2013-12-31,69.4,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2012-12-31,69.3,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2011-12-31,69.3,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2010-12-31,69.7,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2009-12-31,60.1,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2008-12-31,57.8,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2007-12-31,55.5,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2006-12-31,53.2,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2005-12-31,51.0,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2004-12-31,48.7,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2003-12-31,46.5,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2002-12-31,44.8,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2001-12-31,42.0,%,Sub-Saharan Africa,World Bank
COM,Electricity access,Economic,2000-12-31,39.8,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2024-12-31,98.4,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2023-12-31,98.6,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2022-12-31,97.1,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2021-12-31,95.5,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2020-12-31,93.7,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2019-12-31,91.4,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2018-12-31,90.2,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2017-12-31,88.6,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2016-12-31,87.5,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2015-12-31,86.4,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2014-12-31,85.3,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2013-12-31,84.3,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2012-12-31,83.2,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2011-12-31,82.3,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2010-12-31,81.1,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2009-12-31,74.1,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2008-12-31,72.3,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2007-12-31,70.5,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2006-12-31,68.8,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2005-12-31,67.0,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2004-12-31,65.4,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2003-12-31,63.7,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2002-12-31,58.6,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2001-12-31,60.3,%,Sub-Saharan Africa,World Bank
CPV,Electricity access,Economic,2000-12-31,58.6,%,Sub-Saharan Africa,World Bank
CRI,Electricity access,Economic,2024-12-31,99.8,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2023-12-31,100.0,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2022-12-31,100.0,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2021-12-31,100.0,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2020-12-31,99.9,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2019-12-31,99.7,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2018-12-31,99.7,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2017-12-31,99.6,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2016-12-31,99.5,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2015-12-31,99.4,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2014-12-31,99.4,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2013-12-31,99.6,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2012-12-31,99.5,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2011-12-31,99.2,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2010-12-31,99.0,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2009-12-31,99.4,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2008-12-31,99.3,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2007-12-31,99.2,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2006-12-31,99.1,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2005-12-31,99.1,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2004-12-31,99.0,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2003-12-31,98.7,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2002-12-31,98.5,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2001-12-31,98.2,%,Latin America & Caribbean,World Bank
CRI,Electricity access,Economic,2000-12-31,96.9,%,Latin America & Caribbean,World Bank
CUB,Electricity access,Economic,2024-12-31,100.0,%,Latin America & Caribbean,World Bank
