country,indicator,year,value,unit,source
BHS,Gen gov debt,2030,64.129,% GDP,IMF (WEO)
BHS,Gen gov debt,2031,61.934,% GDP,IMF (WEO)
BRB,GDP growth,2027,2.228,%,IMF (WEO)
BRB,GDP growth,2028,2.0,%,IMF (WEO)
BRB,GDP growth,2029,2.0,%,IMF (WEO)
BRB,GDP growth,2030,2.0,%,IMF (WEO)
BRB,GDP growth,2031,2.0,%,IMF (WEO)
BRB,Inflation,2027,2.174,%,IMF (WEO)
BRB,Inflation,2028,2.198,%,IMF (WEO)
BRB,Inflation,2029,2.364,%,IMF (WEO)
BRB,Inflation,2030,2.369,%,IMF (WEO)
BRB,Inflation,2031,2.405,%,IMF (WEO)
BRB,Fiscal balance,2027,0.167,% GDP,IMF (WEO)
BRB,Fiscal balance,2028,0.136,% GDP,IMF (WEO)
BRB,Fiscal balance,2029,0.289,% GDP,IMF (WEO)
BRB,Fiscal balance,2030,0.389,% GDP,IMF (WEO)
BRB,Fiscal balance,2031,0.604,% GDP,IMF (WEO)
BRB,Fiscal balance,2027,4.105,% GDP,IMF (WEO)
BRB,Fiscal balance,2028,4.126,% GDP,IMF (WEO)
BRB,Fiscal balance,2029,4.13,% GDP,IMF (WEO)
BRB,Fiscal balance,2030,4.093,% GDP,IMF (WEO)
BRB,Fiscal balance,2031,4.146,% GDP,IMF (WEO)
BRB,Gen gov debt,2027,85.078,% GDP,IMF (WEO)
BRB,Gen gov debt,2028,81.17,% GDP,IMF (WEO)
BRB,Gen gov debt,2029,77.032,% GDP,IMF (WEO)
BRB,Gen gov debt,2030,73.099,% GDP,IMF (WEO)
BRB,Gen gov debt,2031,69.109,% GDP,IMF (WEO)
BLZ,GDP growth,2027,2.118,%,IMF (WEO)
BLZ,GDP growth,2028,2.0,%,IMF (WEO)
BLZ,GDP growth,2029,2.0,%,IMF (WEO)
BLZ,GDP growth,2030,2.0,%,IMF (WEO)
BLZ,GDP growth,2031,2.0,%,IMF (WEO)
BLZ,Inflation,2027,1.549,%,IMF (WEO)
BLZ,Inflation,2028,1.26,%,IMF (WEO)
BLZ,Inflation,2029,1.26,%,IMF (WEO)
BLZ,Inflation,2030,1.26,%,IMF (WEO)
BLZ,Inflation,2031,1.26,%,IMF (WEO)
BLZ,Fiscal balance,2027,-1.786,% GDP,IMF (WEO)
BLZ,Fiscal balance,2028,-1.64,% GDP,IMF (WEO)
BLZ,Fiscal balance,2029,-1.276,% GDP,IMF (WEO)
BLZ,Fiscal balance,2030,-1.128,% GDP,IMF (WEO)
BLZ,Fiscal balance,2031,-1.087,% GDP,IMF (WEO)
BLZ,Fiscal balance,2027,0.686,% GDP,IMF (WEO)
BLZ,Fiscal balance,2028,0.839,% GDP,IMF (WEO)
BLZ,Fiscal balance,2029,1.166,% GDP,IMF (WEO)
BLZ,Fiscal balance,2030,1.245,% GDP,IMF (WEO)
BLZ,Fiscal balance,2031,1.245,% GDP,IMF (WEO)
BLZ,Gen gov debt,2027,62.728,% GDP,IMF (WEO)
BLZ,Gen gov debt,2028,62.372,% GDP,IMF (WEO)
