iso3,indicator,latest_value,latest_date,change_12m_pct,change_3m_pct,trend_5y,regional_median,position_fr,position_en,trend_sens_fr,trend_sens_en
AUT,Dependency ratio,53.4552149204625,2024-12-31,1.6373156299602547,1.6373156299602547,3.3881150493896044,55.30208239407135,proche de la mediane regionale,near regional median,en degradation,worsening
AUT,Fiscal balance,-2.7,2026-12-31,40.25226820092941,40.25226820092941,2.9929999999999994,-2.119,sous la mediane regionale,below regional median,en amelioration,improving
AUT,GDP growth,-0.659089573171372,2024-12-31,16.17241832695235,16.17241832695235,-2.4140657696642522,2.59946721553708,sous la mediane regionale,below regional median,en degradation,worsening
AUT,Gen gov debt,82.05,2026-12-31,1.9343296932652556,1.9343296932652556,-0.34900000000000375,46.406,au-dessus de la mediane regionale,above regional median,en amelioration,improving
AUT,Gini,31.2,2023-12-31,0.9708737864077693,0.9708737864077693,0.3999999999999986,30.65,proche de la mediane regionale,near regional median,en degradation,worsening
AUT,Inflation,2.93791574279376,2024-12-31,-62.40254289384545,-62.40254289384545,1.40702010126732,2.83581658224034,proche de la mediane regionale,near regional median,en degradation,worsening
AUT,Political stability,0.4915979,2024-12-31,-29.93592872703329,-29.93592872703329,-0.29621289999999995,0.3087034999999999,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUT,Regulatory quality,1.3510615,2024-12-31,-4.322357650400038,-4.322357650400038,-0.20780830000000017,0.6500427999999999,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUT,Reserves,1.25562529994616,2024-12-31,13.047776310864057,13.047776310864057,0.18942589093210982,2.89106960627006,sous la mediane regionale,below regional median,en amelioration,improving
AUT,Rule of law,1.6777399,2024-12-31,1.2074631263898983,1.2074631263898983,-0.1320747,0.6192042999999999,au-dessus de la mediane regionale,above regional median,en degradation,worsening
AUT,Unemployment,5.2,2024-12-31,-1.2158054711246211,-1.2158054711246211,0.6400000000000006,5.4,proche de la mediane regionale,near regional median,en degradation,worsening
AUT,Youth unemployment,10.428,2024-12-31,-5.0273224043715805,-5.0273224043715805,1.6610000000000014,14.316,sous la mediane regionale,below regional median,en degradation,worsening
