iso3,indicator,side,rule_id,label_en,label_fr,value
STP,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 1.9% of GDP: comfortable policy space.,Excédent budgétaire de 1.9% du PIB : marge de manœuvre confortable.,1.893
STP,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,14.3519273571008
STP,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.8908801
STP,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 8.6),Chômage des jeunes sous 12 % (valeur : 8.6),8.56
SUR,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-12.9141824158348
SUR,Debt service,risk,debt_service_high,Debt service above 25 % of exports,Service de la dette au-dessus de 25 % des exports,25.0550344798659
SUR,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,129.106954223841
SUR,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,16.2296159130279
SUR,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.9187439
SVK,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 23.8)","Inégalités contenues (Gini sous 35, valeur : 23.8)",23.8
SVK,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.8),Inflation contenue sous 3 % (valeur : 2.8),2.75760909424279
SVK,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.63),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.63)",0.6343713
SVK,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.32312096154927
SVK,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.56: solid legal enforcement.,État de droit solide à 0.56 : application du droit fiable.,0.5609434999999999
SVN,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.67),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.67)",0.6743494999999999
SVN,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 4.6),Excédent courant au-dessus de 3 % du PIB (valeur : 4.6),4.55086826535469
SVN,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 24.7)","Inégalités contenues (Gini sous 35, valeur : 24.7)",24.7
SVN,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.0),Inflation contenue sous 3 % (valeur : 2.0),1.96562656432505
SVN,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.72),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.72)",0.7209146
SVN,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 0.80: sound policy framework.,Qualité réglementaire solide à 0.80 : cadre politique sain.,0.798163
SVN,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.575018705968048
SVN,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.98: solid legal enforcement.,État de droit solide à 0.98 : application du droit fiable.,0.9786636
SVN,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.7),Chômage faible sous 5 % (valeur : 3.7),3.7
SVN,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 11.0),Chômage des jeunes sous 12 % (valeur : 11.0),11.029
SWE,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.97),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.97)",1.9676051
SWE,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 6.9),Excédent courant au-dessus de 3 % du PIB (valeur : 6.9),6.85769099152574
SWE,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 36.7),Dette publique sous 40 % du PIB (valeur : 36.7),36.731
SWE,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 29.3)","Inégalités contenues (Gini sous 35, valeur : 29.3)",29.3
SWE,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.8),Inflation contenue sous 3 % (valeur : 2.8),2.83581658224034
SWE,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.60),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.60)",0.6035115
SWE,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.67: sound policy framework.,Qualité réglementaire solide à 1.67 : cadre politique sain.,1.6717940999999998
SWE,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.96248348090941
SWE,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.73: solid legal enforcement.,État de droit solide à 1.73 : application du droit fiable.,1.7267013
SWZ,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.7851598999999999
SWZ,Debt service,opportunity,debt_service_low,Low debt service at 7.7% of exports: manageable external burden.,Service de la dette faible a 7.7% des exports : charge externe maitrisee.,7.67187532890614
SWZ,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 27.8),Dette externe sous 30 % du RNB (valeur : 27.8),27.7538826674716
SWZ,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-6.876
SWZ,Gini,risk,gini_high,Gini index above 45 (high inequality),Indice de Gini supérieur à 45 (inégalités élevées),54.6
SWZ,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.6),Inflation contenue sous 3 % (valeur : 2.6),2.59801620311077
SWZ,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.6380015
SWZ,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.90984811575409
SWZ,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.8598771
SWZ,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,34.643
SWZ,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,54.37
SXM,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-6.91912615417334
SXM,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.2),Inflation contenue sous 3 % (valeur : 2.2),2.19201010962985
SYC,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.23),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.23)",1.2307957
SYC,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-7.45776668599764
SYC,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 32.1)","Inégalités contenues (Gini sous 35, valeur : 32.1)",32.1
SYC,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.3),Inflation contenue sous 3 % (valeur : 0.3),0.311726050919668
SYC,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.92),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.92)",0.9164443
SYC,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.60: solid legal enforcement.,État de droit solide à 0.60 : application du droit fiable.,0.5968987
SYR,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.7016270999999998
SYR,Debt service,opportunity,debt_service_low,Low debt service at 3.1% of exports: manageable external burden.,Service de la dette faible a 3.1% des exports : charge externe maitrisee.,3.14853680210342
SYR,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 25.3),Dette externe sous 30 % du RNB (valeur : 25.3),25.331886032781
SYR,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-7.79
SYR,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-0.20247264200475
SYR,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 30.0),Dette publique sous 40 % du PIB (valeur : 30.0),30.024
SYR,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 26.4)","Inégalités contenues (Gini sous 35, valeur : 26.4)",26.4
SYR,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,13.4175653228571
SYR,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-2.3680716
SYR,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.9974752
SYR,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 11.7),Réserves confortables au-dessus de 6 mois d'importations (valeur : 11.7),11.659017145464
SYR,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.813556
SYR,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,32.768
TCA,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 13.1),Excédent courant au-dessus de 3 % du PIB (valeur : 13.1),13.1404891042622
TCA,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.6),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.6),5.63682517443362
TCD,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.3909131
TCD,Debt service,opportunity,debt_service_low,Low debt service at 8.5% of exports: manageable external burden.,Service de la dette faible a 8.5% des exports : charge externe maitrisee.,8.45544809695257
TCD,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 16.4),Dette externe sous 30 % du RNB (valeur : 16.4),16.4018679739397
TCD,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 29.9),Dette publique sous 40 % du PIB (valeur : 29.9),29.947
TCD,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.7789322
TCD,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.0878516
TCD,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.4446512
TCD,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 1.1),Chômage faible sous 5 % (valeur : 1.1),1.053
TCD,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 1.5),Chômage des jeunes sous 12 % (valeur : 1.5),1.452
TGO,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.6633762
TGO,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-6.699
TGO,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.5),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.5),6.52651376797853
TGO,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.9),Inflation contenue sous 3 % (valeur : 2.9),2.86262074089801
TGO,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.632861
TGO,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 1.9),Chômage faible sous 5 % (valeur : 1.9),1.948
TGO,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 3.4),Chômage des jeunes sous 12 % (valeur : 3.4),3.4
THA,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.5273456
THA,Debt service,opportunity,debt_service_low,Low debt service at 4.7% of exports: manageable external burden.,Service de la dette faible a 4.7% des exports : charge externe maitrisee.,4.68434832872581
THA,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 33.3)","Inégalités contenues (Gini sous 35, valeur : 33.3)",33.3
THA,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: -0.1),Inflation contenue sous 3 % (valeur : -0.1),-0.133634356480207
THA,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 7.5),Réserves confortables au-dessus de 6 mois d'importations (valeur : 7.5),7.45570372627258
THA,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 0.8),Chômage faible sous 5 % (valeur : 0.8),0.781
THA,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 4.7),Chômage des jeunes sous 12 % (valeur : 4.7),4.66
TJK,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.2177564
TJK,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 6.4),Excédent courant au-dessus de 3 % du PIB (valeur : 6.4),6.42365269759176
TJK,Debt service,opportunity,debt_service_low,Low debt service at 8.8% of exports: manageable external burden.,Service de la dette faible a 8.8% des exports : charge externe maitrisee.,8.76434765128616
TJK,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 8.4),Croissance du PIB soutenue au-dessus de 5 % (valeur : 8.4),8.39999980983981
TJK,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 21.9),Dette publique sous 40 % du PIB (valeur : 21.9),21.876
TJK,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7588053
TJK,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.1837339999999998
TKM,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.297223
TKM,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 5.2),Dette externe sous 30 % du RNB (valeur : 5.2),5.21661265138383
TKM,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.3),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.3),6.28235647996578
TKM,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 3.7),Dette publique sous 40 % du PIB (valeur : 3.7),3.688
TKM,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.6885626
TKM,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.4131747
TKM,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.0),Chômage faible sous 5 % (valeur : 4.0),4.02
TKM,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 9.3),Chômage des jeunes sous 12 % (valeur : 9.3),9.335
TLS,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-32.4155608501652
TLS,Debt service,opportunity,debt_service_low,Low debt service at 3.1% of exports: manageable external burden.,Service de la dette faible a 3.1% des exports : charge externe maitrisee.,3.0506475146491
TLS,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 15.4),Dette externe sous 30 % du RNB (valeur : 15.4),15.365375502464
TLS,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-51.591
TLS,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-9.10069289810397
